A4_name,main_vein_curvature,sub_vein_1_curvature,sub_vein_2_curvature,sub_vein_3_curvature
l4nr001.JPG,0.47591023368901086,0.2300046772631328,0.8085804568441614,0.061555082642711575
l4nr001.JPG,0.17200018904699405,0.9430918808257809,0.2557021752513048,0.1033603474799804
l4nr001.JPG,0.96408483784735,0.08455197372545334,0.6565322032575965,0.1889068009371593
l4nr001.JPG,0.14797082212845541,0.11601877162382489,0.828583727001843,0.18105306499207083
l4nr001.JPG,0.23379525088558267,0.4171607611972595,0.018200150386913375,0.09288633211124314
l4nr001.JPG,0.9515595389463724,0.9953216565268302,0.7572314345393764,0.007460952681374425
l4nr001.JPG,0.8782973820010137,1.747587547001578,1.3531094988716028,0.09087863956742297
l4nr001.JPG,0.080077438818788,1.5899518688256558,1.2894204411917278,0.16790180438104424
l4nr001.JPG,0.8713164264913115,1.6388063726727662,1.3121846361679665,0.22639772543391953
l4nr001.JPG,0.025271484079746723,1.6748329065753087,1.3259370519184919,0.22641362683849514
l4nr001.JPG,1.5561393939710502,1.3146097154948728,1.3339181801876594,0.16758734986860058
l4nr001.JPG,1.3163833725983107,1.6181279619610316,1.3462163725581437,0.09642736582137008
l4nr001.JPG,1.3606278361925872,0.0031467908714141444,1.3444936062941473,0.032602057865575185
l4nr001.JPG,1.5884086288715362,1.5436767247397318,1.4451331125098659,0.013419625436209073
l4nr001.JPG,0.08338548389892123,1.336573712738097,0.8034831740292634,0.036862792526971756
l4nr001.JPG,9.924814798464875e-05,1.059441114076522,0.0027476691502835654,0.037456098227208516
l4nr001.JPG,0.0831477073414539,0.5465323085128247,0.811118146050071,0.023583603664789624
l4nr001.JPG,1.3929057549524053,0.5561557862992014,1.486617725167573,0.010146015875570218
l4nr001.JPG,1.4402854185560163,1.0490282225875414,1.3935249636732283,0.0014539462597094256
l4nr001.JPG,0.003225298490629003,1.5979152815043869,1.394934625079716,0.010418016247318357
l4nr001.JPG,1.6009465648558534,1.6225695906245001,1.4984926262683336,0.016460417329917487
l4nr001.JPG,1.301623331500211,0.9735073360885671,0.8132729521137437,0.01967471965024956
l4nr001.JPG,1.58289244960208,0.37591954376585357,0.002780213003378564,0.020394247977511704
l4nr001.JPG,1.5492578770194891,0.058859603076389225,0.817831084821588,0.019427888365175568
l4nr001.JPG,1.4860700323962228,0.20918055308542677,1.5027936882279178,0.017467983701839485
l4nr001.JPG,1.6222408274601212,1.0095760240202265,1.4255066493508228,0.014733586331419846
l4nr001.JPG,0.816395607901264,0.008930697015525365,1.2438503851537308,0.01137683907946118
l4nr001.JPG,0.016053288576043795,0.8529682647148263,1.4881801696260328,0.007468136027907814
l4nr001.JPG,0.8576430296041984,0.12259588821629147,0.003846173654783439,0.0029849649169292375
l4nr001.JPG,0.8647922295480756,0.9197515546574028,0.9580088081808503,0.002202087026612554
l4nr001.JPG,0.0011967518399580027,1.1133196937006962,0.0093810189816685,0.007468577971690344
l4nr001.JPG,0.8415093278274304,0.5266025285140552,0.8034274246294153,0.012180859353211284
l4nr001.JPG,0.9827340647407956,0.525364563097779,1.4528947949849675,0.01645879908618192
l4nr001.JPG,0.292151105727656,1.1218978903584438,1.3510954146936258,0.020318773588559696
l4nr001.JPG,0.021245666293091367,0.8685190712291372,1.38482380629773,0.02368509093933169
l4nr001.JPG,0.2057801913975051,0.012600910430480448,1.3774502045092316,0.026399335513920458
l4nr001.JPG,0.9545270232295696,0.8663118085608361,1.3535549149678132,0.028234530786557403
l4nr001.JPG,0.0029241832508358013,0.9388678392885507,1.441476175019331,0.029161972662337873
l4nr001.JPG,0.9423335224664314,0.12256466129032659,0.7950989857228664,0.029211242417334315
l4nr001.JPG,0.21669334488323125,0.8543862972726511,0.007353496659470227,0.028216685256220432
l4nr001.JPG,0.08222674778247124,0.03989763522019944,0.8412180350073076,0.026044088937307603
l4nr001.JPG,0.10196808508433883,1.6938703565976234,0.9734806524463147,0.022606551386551377
l4nr001.JPG,0.3082580426634826,1.3719454023348734,0.3275285686805553,0.0178742805348505
l4nr001.JPG,0.9088351256187215,1.6048777039769275,0.32250969068110086,0.011878289844147013
l4nr001.JPG,1.445224294705352,1.6695769489957377,0.9622258412301957,0.006076945469683712
l4nr001.JPG,1.5011327760175182,0.9907052235651763,0.8173880548155371,0.001986668441891457
l4nr001.JPG,0.9487631162801006,0.4216972299625762,0.01502351094208566,0.00030490051918928795
l4nr001.JPG,0.363543762265057,0.19257490402310987,0.8484181182789776,0.0007770817887713903
l4nr001.JPG,0.1419182317282137,0.18064098768248,0.8424478068203615,0.0005640884077467155
l4nr001.JPG,0.16394676510445577,0.3766781412679877,0.0068220391114967764,0.0037244984992590748
l4nr001.JPG,0.487199265711812,1.0014514176695206,0.8279427528979427,0.008759941532815188
l4nr001.JPG,1.3268987511111294,0.992637179870714,0.8557940398532289,0.013353660111966006
l4nr001.JPG,0.9082789477398465,0.3562995275676134,0.05552740404259143,0.015033987407285869
l4nr001.JPG,0.2274267537037286,0.12802977946682895,0.8499225368890325,0.013627360593074516
l4nr001.JPG,0.41387386084730754,0.044026247317082046,0.0029963890438945034,0.008969137327228939
l4nr001.JPG,0.09045652226044186,0.014729944140016556,0.8690608313349442,0.000994504707367064
l4nr001.JPG,0.22222777976147554,0.004772724732667489,0.03256959929996006,0.010180120385357885
l4nr001.JPG,0.5275133359879935,0.0013847483387606867,0.7888401950140739,0.024154725540857205
l4nr001.JPG,0.10784939428607772,2.9164139303067576e-05,1.3860935342162313,0.0368467798713645
l4nr001.JPG,16.124121550141254,0.0015396758292780426,1.3216233154214705,0.04454429215777773
l4nr001.JPG,0.3565122438398315,0.005410166953005372,1.2080846178244533,0.0474712550200516
l4nr001.JPG,0.1067390507824904,0.01713511159777806,1.3929380873098967,0.04631218154427762
l4nr001.JPG,0.32944343877055055,0.052522125342778045,0.06900936253474946,0.04204163760628205
l4nr001.JPG,0.08177631689844934,0.15628832682276028,0.018947282119038424,0.03566162003120226
l4nr001.JPG,0.07123404676481225,0.43572809443632704,0.00159837715484612,0.027964375472481484
l4nr001.JPG,2.4471580464180853,1.0250792326439664,0.018505818861602158,0.020672668280061996
l4nr001.JPG,2.1842744744064997,1.8685499471336138,0.07317117338420477,0.014840069452557067
l4nr001.JPG,0.10235872024822848,1.7052659951807818,1.4487007297406769,0.010094382970821547
l4nr001.JPG,0.025288760704918995,2.110343196705593,1.2766773887433345,0.006165124648234331
l4nr001.JPG,0.06813638627976132,1.6253252065540058,1.2494672873822041,0.0028602199890325284
l4nr001.JPG,1.756666544044122,4.207927972262648,1.4991377312896026,4.727516276404601e-05
l4nr001.JPG,1.3405928332499997,0.32380043476220016,0.005738249398004023,0.002360202433449881
l4nr001.JPG,1.519747131971869,0.033093687264516315,1.4281053317094388,0.004704927449203664
l4nr001.JPG,1.431923099881629,0.003980804783255071,1.4485561598606722,0.007336191912060004
l4nr001.JPG,1.4232404385757444,0.0005186614162975633,0.0011264279724667121,0.010336097541732044
l4nr001.JPG,1.4067587327828857,0.021645165444896263,1.4795977208721267,0.013809204739657735
l4nr001.JPG,1.408102618044356,0.7510708135611175,1.5088372692948617,0.0178880210598635
l4nr001.JPG,1.424352913856806,15.25655499503647,0.009369361820231823,0.022738916732281417
l4nr001.JPG,1.4567445310646499,201.399277286505,1.18713239611961,0.028567044942780267
l4nr001.JPG,1.491133437072095,710.5332866781965,0.37876522443909943,0.03209463013570587
l4nr001.JPG,1.6061938222616958,942.2120330158781,0.4969453358851612,0.0286571802839773
l4nr001.JPG,1.6423327924326445,789.5872414045439,1.249664969054572,0.0166821123281051
l4nr001.JPG,1.8003362792556796,182.8415435332912,1.0079938629125966,0.004139693622534632
l4nr001.JPG,2.417094312487452,732.7551453271401,0.057590515313061655,0.03178558477492519
l4nr001.JPG,0.22060040641529668,132.80354649924047,0.46282501301796175,0.06099693678192123
l4nr001.JPG,0.0567858712469762,300.3188469215402,0.8171439396001332,0.08338313423319979
l4nr001.JPG,0.0069183112962903585,68.90448619894383,1.5991574948304397,0.07199126105362513
l4nr001.JPG,0.0011938303117724294,292.63697573637137,10.647455929895504,0.03317660003089042
l4nr001.JPG,0.06585648897170149,121.93533153246408,0.044882874643673416,0.006213207215869789
l4nr001.JPG,2.222952231293281,880.2336372729559,0.011244722547635397,0.0498557671853745
l4nr001.JPG,168.57770929334131,120.1583138267991,0.17265412866138322,0.10405824133889788
l4nr001.JPG,17.137048037520575,276.69428645259876,1.6608603510944184,0.13961557546390108
l4nr001.JPG,1.2831991636046995,61.16382323736911,22.61580272470058,0.09601795016403845
l4nr001.JPG,0.020781793658682653,209.15095823692505,10.1468215513814,0.004136302872321462
l4nr001.JPG,0.0003029930366909403,60.89664068982776,40.70459262057258,0.07659403071179192
l4nr001.JPG,0.00028147381550099694,271.7729799337898,8.084057337026035,0.10447857999444096
l4nr001.JPG,0.028750125972852775,122.00587393523853,10.805800967951656,0.09505591466444038
l4nr001.JPG,688.3927391716704,675.1402965061603,139.96985387350318,0.06795259519512355
l4nr001.JPG,0.022286493598754082,180.93209450725533,46.643202695356564,0.03766966945065376
l4nr001.JPG,0.0002837517555635262,939.6146841079059,31.26236151730232,0.006798996987881416
l4nr001.JPG,0.00027905102031067957,814.9351310787827,95.66212032290372,0.020995327987513183
l4nr001.JPG,426.3353426743328,122.35865255121938,109.68950291496353,0.042562957477408965
l4nr001.JPG,0.0003287610652642597,926.302647782466,40.890896178018274,0.056702871424763074
l4nr001.JPG,0.0002677863155514745,583.9376732909352,1.7931093580055548,0.053842141790217596
l4nr001.JPG,0.7064310969813061,43.04065082814388,0.010889703571231937,0.022520109002479874
l4nr001.JPG,0.0013041413736166608,29.41252382281469,0.2527167626605609,0.03628365889227755
l4nr001.JPG,1.2532077340425016,2.182052270179902,0.006553641947381964,0.09661717363711117
l4nr001.JPG,0.0011896817596933882,0.21434338287067214,2.6657129375990136,0.09389933905159088
l4nr001.JPG,9.314430655210554,0.00655004631073753,2.212597190329623,0.05074521869813448
l4nr001.JPG,0.0008139125154360415,0.00012876584896029066,0.11621870906043077,0.006635280956830676
l4nr001.JPG,0.001537989096584005,0.00014254109773226135,0.01684807561769089,0.062108768794519396
l4nr001.JPG,0.0027991007157835727,0.010460749066954475,0.061532655750580145,0.36421320639002086
l4nr001.JPG,0.000842920670977504,0.29828132628619264,1.4844168903167054,1.324714029531626
l4nr001.JPG,227.60616313621856,26.93115641532579,1.4682283373093554,0.17063908814312242
l4nr001.JPG,0.0017313242263907508,569.168779692787,0.005753551878220517,
l4nr001.JPG,0.614054160091807,355.36620995198484,1.3915204073038188,
l4nr001.JPG,0.001892050526244053,208.38676983362498,1.3126569500267407,
l4nr001.JPG,11.871730631282738,1018.2701562495519,0.09744387236545081,
l4nr001.JPG,0.0014940647805447777,671.8125509662252,0.08789615571540785,
l4nr001.JPG,0.0026818661825678213,70.1398300920929,0.8661298009091317,
l4nr001.JPG,0.0059323109380234,206.030571652524,0.008720259707655914,
l4nr001.JPG,0.0016047852553296106,55.11636786834709,0.8975376932082934,
l4nr001.JPG,569.416165797878,235.93777040300844,0.08552649607692347,
l4nr001.JPG,0.0035082060095894254,102.26954165503037,0.09825873974568668,
l4nr001.JPG,0.6852640861705779,670.9304269561409,0.9227930219928482,
l4nr001.JPG,0.003222773641027541,101.90640331544434,0.05842495886908981,
l4nr001.JPG,14.555186086765138,226.44931613143447,0.9292826217343592,
l4nr001.JPG,0.0024914858533034508,52.658688085493914,1.60191231705833,
l4nr001.JPG,0.0036309871956066355,172.59353226200693,2.0371821422102325,
l4nr001.JPG,0.01230075195265425,51.83371032002858,0.05330706177434747,
l4nr001.JPG,0.002539831937137066,219.02363220307777,0.04740769317135863,
l4nr001.JPG,168.640822304891,98.65587239013455,0.0375283940795535,
l4nr001.JPG,0.004098607688152795,583.8969821152834,0.033952417359960664,
l4nr001.JPG,0.0056879936868648095,112.34448526272872,0.05085721218464868,
l4nr001.JPG,0.026479511707899826,352.40987505316383,0.05447079980822222,
l4nr001.JPG,0.004724723743494643,172.3119417356846,0.06660830675703039,
l4nr001.JPG,147.1286788398202,15.517061059797102,0.07670509371843137,
l4nr001.JPG,0.014052469163512151,0.6684178609309503,0.08820772739534005,
l4nr001.JPG,0.025532274017993035,0.04609611100638708,0.09883435423354764,
l4nr001.JPG,7.026455162803994,0.0010332816552383688,0.10755931622178017,
l4nr001.JPG,0.02934966464460935,1.2146229869522958e-05,0.11280305363603858,
l4nr001.JPG,0.6125035870940725,0.0025485197661973616,0.11340352882730294,
l4nr001.JPG,0.08933937198105443,0.002431403566354269,0.10901576343906805,
l4nr001.JPG,12.201085561362904,1.635902668214158e-05,0.10032138320465121,
l4nr001.JPG,5.142676329223982,0.003078247546001744,,
l4nr001.JPG,0.13955571970207567,0.0022370804225666503,,
l4nr001.JPG,0.06710394547854842,9.514454513461008e-06,,
l4nr001.JPG,0.048005091007669434,0.002521826684939442,,
l4nr001.JPG,0.029287765946694275,0.002009942095964477,,
l4nr001.JPG,0.022071828830598075,1.1972065960859833e-05,,
l4nr001.JPG,0.020398498330859372,0.002585573646312097,,
l4nr001.JPG,0.013977763966273978,0.0018469635107439357,,
l4nr001.JPG,0.010581826504904341,9.250715487307731e-06,,
l4nr001.JPG,0.00860637800404238,0.0023990022096395266,,
l4nr001.JPG,0.006058654441128313,0.0021853774811722232,,
l4nr001.JPG,0.0028977259176793226,7.949509148418414e-06,,
l4nr001.JPG,0.038414686386789146,0.0021418844957520025,,
l4nr001.JPG,0.08689664344866581,0.0022263396344526874,,
l4nr001.JPG,1.3493392928786405,1.4877516713298858e-06,,
l4nr001.JPG,1.3301104107801935,0.0019009327678029652,,
l4nr001.JPG,0.12544075827896678,0.0060423176033794785,,
l4nr001.JPG,0.12549690442309416,0.0002833174069766943,,
l4nr001.JPG,1.2874340216664057,0.00018554357119580673,,
l4nr001.JPG,1.3416687155668192,0.0009383158648113305,,
l4nr001.JPG,0.004466023575903252,0.004235995604326073,,
l4nr001.JPG,1.4815098381862644,2.5696257756836622e-05,,
l4nr001.JPG,1.2616306118873868,0.002190903292022629,,
l4nr001.JPG,1.3268947283332557,0.004512942909306425,,
l4nr001.JPG,1.5105015748501915,3.523739659450288e-05,,
