A4_name,main_vein_curvature,sub_vein_1_curvature,sub_vein_2_curvature,sub_vein_3_curvature,sub_vein_4_curvature
l4nr001.JPG,0.062440936965651374,0.06008846929985603,0.11859206967930637,0.28956802560844,0.11980732127629745
l4nr001.JPG,0.05778030847356256,0.024373089265580794,1.378512601567701,0.04169425857113669,0.09411539577251732
l4nr001.JPG,0.05067734675783002,0.004393604139698184,0.09804693846360474,1.0115192918742135,0.06916369483765332
l4nr001.JPG,0.0423028739584966,0.005699885273801143,6.24987051793556,0.024938361784863694,0.04840065138782683
l4nr001.JPG,0.033730775166361436,0.009045139335374366,5.930059389678024,0.11652912860734277,0.03286551971781045
l4nr001.JPG,0.025742751595604033,0.007307293176892219,0.1852036047508282,0.04472133902996479,0.022603868191591336
l4nr001.JPG,0.01879639084461218,0.0013378802013447738,0.3051493570828509,0.12892537258744502,0.017432061055381646
l4nr001.JPG,0.01308624323623286,0.008505301328929186,0.9976234780779368,0.19859217666769802,0.01718563589879546
l4nr001.JPG,0.00863100374227736,0.015322925229406219,0.2207479773894647,0.06237380024078465,0.021703031944094023
l4nr001.JPG,0.005350401363806145,0.012838717869376235,0.03359178393617034,1.1812378924501992,0.02789119980896049
l4nr001.JPG,0.0031206662986828586,0.0014415773811457832,0.3028774012359334,0.06865067766203543,0.03274808892799654
l4nr001.JPG,0.0018101620266530523,0.01901435908361293,1.0005859871706926,0.8069427888595954,0.03620796907444808
l4nr001.JPG,0.0013006946880171658,0.04906932781591416,0.9837027786849488,0.5235934541205048,0.0382655876277256
l4nr001.JPG,0.0014999364299557664,0.08855835990393335,0.27114211195616467,0.5574679236353661,0.038987464506595605
l4nr001.JPG,0.00234920136875199,0.09317719367232252,0.04687482379430836,0.9342963966722301,0.03851023682104473
l4nr001.JPG,0.0038297094646194815,0.026814260781449155,0.042320191724793586,0.18126550956797097,0.037025187860238264
l4nr001.JPG,0.0055493074767600774,0.11365319676642871,0.24784903706661346,0.2685958626183093,0.034753210456272395
l4nr001.JPG,0.007140287351317322,0.27022118565903636,0.9309365291380165,0.8402953592845803,0.028196617553285147
l4nr001.JPG,0.008641294251875823,0.28180666401020854,0.9571258752827444,0.8146933186658608,0.014926840883784077
l4nr001.JPG,0.010076397636703847,0.16433283056292936,0.31306320101606283,0.2424564595838227,0.004709676047682931
l4nr001.JPG,0.011457506229081314,0.06981909798907246,0.30943808527388045,0.20934518606900526,0.03346420319899634
l4nr001.JPG,0.012785564994017163,0.020886766720204026,0.9367361587861314,1.1931180647764927,0.0667515866972955
l4nr001.JPG,0.014050975971750609,0.009126996164890133,0.9150433625811708,0.5562193388446325,0.09425440648182766
l4nr001.JPG,0.015233581000609054,0.02941610685533421,0.2452247020252954,1.0110930581261868,0.10793228487841759
l4nr001.JPG,0.016302504758986838,0.04000712485063452,0.04731841547825612,2.1008919834382898,0.09710258487213447
l4nr001.JPG,0.017216150689149737,0.035697317671660046,0.0006567462210718599,0.1838968232722043,0.07122944462089113
l4nr001.JPG,0.017922645074792208,0.021041328097175536,0.0004929909753225541,0.18222587004795873,0.04770752241807241
l4nr001.JPG,0.018361012331191855,0.006523123773731862,0.0021937784200208327,0.03287211966545885,0.029193371252288068
l4nr001.JPG,0.018463316800962696,0.005906080978235277,0.05027521502971253,0.014593758654149002,0.016639827092316577
l4nr001.JPG,0.018157910668035425,0.015139052476825862,0.2484282835484279,0.001415759827922597,0.01031761972063838
l4nr001.JPG,0.017373787487604396,0.020863891039241488,0.9131225665555288,0.002559127411538371,0.010298381940291132
l4nr001.JPG,0.01620340916981373,0.023359977755291274,0.9132428585806867,0.008742768955334105,0.016603979851720824
l4nr001.JPG,0.014783350721003787,0.023241682326697273,0.24972962004712865,0.005847206264418024,0.029201147334754634
l4nr001.JPG,0.013115471188726996,0.02121965817711561,0.047526864424471044,0.0002312725408536323,0.042435910785740646
l4nr001.JPG,0.011205684221417017,0.017926322910137474,0.005964633662152966,0.0003998698781849652,0.05056932015197061
l4nr001.JPG,0.009063822149424536,0.013820241662388856,0.013167808947395795,0.0027561368631741513,0.053493522257161016
l4nr001.JPG,0.00670354034855533,0.009153589186694507,0.011371140986441276,0.0014608646537972027,0.0514714774314507
l4nr001.JPG,0.004142332632664202,0.003971388089853748,0.011309745912409267,0.0015529410186010289,0.04513737098275028
l4nr001.JPG,0.001401713449702924,0.0008369835405188713,0.012779574129050895,0.004578891941407563,0.035271766407539956
l4nr001.JPG,0.001492403963670509,0.004563723429501863,0.0034557444463550594,0.003905987866941723,0.022473125239509378
l4nr001.JPG,0.004509142354421513,0.007455563587526599,0.06122349807844649,0.006859193748177234,0.006861730606881643
l4nr001.JPG,0.0076119659149007255,0.00962613180362931,0.306274933160857,0.0028584609236372207,0.008316626837348592
l4nr001.JPG,0.010757972200046482,0.011092757389486303,1.0513728430252642,0.0012623285433951933,0.020009688596368015
l4nr001.JPG,0.013897349039444073,0.011797837623466697,0.9445882333419041,0.0005873283827715098,0.028416309039443303
l4nr001.JPG,0.01697323349556666,0.011622101506544686,0.06604834686231618,0.0001458562757349898,0.033271113076986415
l4nr001.JPG,0.019922248712563848,0.010394173256881863,1.0290291269669036,9.467948226290628e-05,0.03407145971379908
l4nr001.JPG,0.022429574393898165,0.00789941088453026,0.04170589512380316,5.774701435370377e-05,0.03031391809713246
l4nr001.JPG,0.02422592374606584,0.0038910644781594925,0.025254630073299502,0.00010820283168780778,0.021678906344738447
l4nr001.JPG,0.025332246557107908,0.0018909941228660689,0.243213027187189,0.0008976111709149278,0.008115055641087058
l4nr001.JPG,0.02579423972689502,0.00968339812175406,0.13215211653651773,0.005512820165865213,0.005715758122066808
l4nr001.JPG,0.025677906711205088,0.013808154964450784,5.9050981903503645,0.42268956155366594,0.015083785577998925
l4nr001.JPG,0.0250633915368957,0.007783000550829701,0.48283135605241523,0.05450030799024951,0.01992031520412442
l4nr001.JPG,0.02403796589241419,0.01130489618861847,0.23663215218559594,0.0008698357794530045,0.020347296969147374
l4nr001.JPG,0.02268917080076918,0.05438609999145969,0.115577446927716,0.00023017964016867074,0.016598866434186333
l4nr001.JPG,0.021098959169219896,0.15909494976391894,0.30438028434511444,0.0003025846409867723,0.008897805211098333
l4nr001.JPG,0.019339354799230837,0.4456432070232916,5.360332586057237,0.00048556684968943203,0.0027110126632960553
l4nr001.JPG,0.017469770770982808,0.6253706408386323,1.0346978795485053,0.0007224865202348674,0.018525034259032288
l4nr001.JPG,0.015535822755268778,0.07712943853849823,0.5370529857161865,0.0015507275408216848,0.03376555439719481
l4nr001.JPG,0.013569283281922057,2.3686970182174814,0.48564584985957565,0.0007218491821624464,0.04300256379976333
l4nr001.JPG,0.011588751628060183,0.36775159402464647,1.1716102625864946,5.249432020448507e-05,0.04554263576553507
l4nr001.JPG,0.009600629071111085,0.031528010115874645,1.1533966352365288,0.0007007233295216241,0.04071530350735783
l4nr001.JPG,0.007739205282235046,0.6131270313835692,0.35082595552599083,0.0008495523842565206,0.028252716231263166
l4nr001.JPG,0.006108395357471433,0.1704431563918321,0.013727040862339935,9.142332676840785e-05,0.00827320903348187
l4nr001.JPG,0.004667562821875476,0.2736500515088196,0.33762413453224616,0.0006934913289805777,0.018955781489613324
l4nr001.JPG,0.003384075729915687,0.0008951562260432292,1.05057530076614,0.0012026924743254008,0.0528950779321195
l4nr001.JPG,0.002231793932615958,0.06769156309435738,0.9029838565879449,0.0028109522481642663,0.0830689474835188
l4nr001.JPG,0.0011898668587634578,71.19436180304923,0.011979350202649099,0.002062410979980363,0.09845579434808353
l4nr001.JPG,0.00024178795418008744,0.014792463652745018,0.7973010189927275,0.006856423787096667,0.09877927710261798
l4nr001.JPG,0.0006253438598471527,0.002463126293863773,1.4323889141813302,0.007761814670327583,0.087359882184728
l4nr001.JPG,0.001421398556554346,0.000977587821777573,1.3890820520145604,0.01589653565627874,0.06955723701646589
l4nr001.JPG,0.0021536610657779667,0.00044215621751993715,0.7809200648547142,0.0037582179734295717,0.049830047336049975
l4nr001.JPG,0.0028271787028895496,0.0002377483532788286,0.0014502720099081638,0.0057605893949071755,0.030214025353007108
l4nr001.JPG,0.0034450345449409518,5.613975999179569e-05,0.7677009660911365,0.003556921969026813,0.010363596641223634
l4nr001.JPG,0.004008567309471278,5.5662171647567237e-05,1.3453786592327777,0.007833039241241636,0.007608682155707484
l4nr001.JPG,0.0045175551687371565,0.00036463628643953555,1.3471210181067912,0.010947667500704483,0.022117566320169105
l4nr001.JPG,0.004970378490512958,0.0014672039155762622,0.7708168484533485,0.0746703230572921,0.0343540934440738
l4nr001.JPG,0.0053641745033978115,0.015171107442342922,0.0025742649949784323,0.0270940589111876,0.04389824813910101
l4nr001.JPG,0.005694995117092767,0.05075683631596554,0.7779491147786634,0.39121760263402305,0.04902125917090107
l4nr001.JPG,0.0059579773877593036,0.20995845251318965,1.369726952629395,0.4508712347875401,0.04720635388982603
l4nr001.JPG,0.006147534243702762,0.16448839469003962,1.3748281172442478,0.5228479783150134,0.036133456969277215
l4nr001.JPG,0.00625757096640725,0.05987824535113932,0.8984412823160546,0.2442677700806344,0.014822770763364655
l4nr001.JPG,0.006281730510038698,0.016849281220777244,0.3120862155157463,0.3561747037380833,0.005890288610863502
l4nr001.JPG,0.0062136680674414885,0.007694236829346422,0.31402510788954163,0.14264922580913253,0.014660244441141909
l4nr001.JPG,0.006047352458303967,0.025447516811535068,0.9712557387841901,0.07242782823350985,0.011721788324135101
l4nr001.JPG,0.005777389099180796,0.0382729045821095,0.9590737090757785,0.059864575226573145,0.002166434179193469
l4nr001.JPG,0.005399356731902583,0.04397367398492223,0.27454175659199553,0.039004880073990646,0.017591855995833853
l4nr001.JPG,0.004910147956336009,0.0436253100642831,0.05962490956022794,0.43930120864615,0.025217506372829993
l4nr001.JPG,0.004308302109256517,0.04185656303914426,0.005808911555018162,0.6023872264571718,0.024267817812579553
l4nr001.JPG,0.0035943182317592906,0.03871209093347626,0.07513554879094429,0.11628186844308612,0.01367310384228087
l4nr001.JPG,0.002770935720237234,0.03434775061136213,0.30053659293457335,0.22591012109358868,0.0004795488618970861
l4nr001.JPG,0.001843370566980904,0.028995052559840945,1.0026492405135898,0.12869702474317637,0.011231688368018035
l4nr001.JPG,0.0009366438879420578,0.022920772713863852,0.8634909638740665,0.6578247535751371,0.01826036259242684
l4nr001.JPG,0.00017544830180792225,0.016393583803385157,0.0025564718325248913,1.0515963449059411,0.021599396585661474
l4nr001.JPG,0.00043654112691304407,0.009663608990380072,0.8523729615957689,0.020428338570865602,0.021520250422695394
l4nr001.JPG,0.0008990234618420415,0.0029547555599139675,0.8774946668053514,0.1804244501005506,0.018403743003217232
l4nr001.JPG,0.0012142392597227663,0.0035340986377662745,0.06428082333554423,0.22765536939813696,0.012592318513141113
l4nr001.JPG,0.001386149839935551,0.009624228173795945,0.8011857729557814,0.5264676164029074,0.004237373708557581
l4nr001.JPG,0.0014196544153228265,0.01515311563481472,0.08963829797849791,0.018116301019856992,0.004752648911321446
l4nr001.JPG,0.0013198594200970804,0.019579852685765998,0.09225538529751286,1.1688846345087838,0.012660836159618875
l4nr001.JPG,0.0010914040839655526,0.022497921960123582,1.2895888909731037,0.7212596180021073,0.019722068369850552
l4nr001.JPG,0.0007378371743775126,0.024020794449791095,1.2169913084481416,0.13082126836184502,0.026013240760818644
l4nr001.JPG,0.0002610316569871459,0.024325203301381364,0.7690842770836415,0.03730115349823561,0.03147408569521525
l4nr001.JPG,0.00033938343988020346,0.023623019962809275,0.0018246009566899378,0.020152616041091437,0.03593119086848597
l4nr001.JPG,0.0010666017423785004,0.022132915223666245,0.7968526602239115,0.03233537685263759,0.03913201125361197
l4nr001.JPG,0.001927263679493667,0.02005592550213633,1.4553385207631382,0.03736664169323699,0.0407915704823392
l4nr001.JPG,0.002932168391559894,0.01755777932340788,1.5561413227849654,0.12330054607385574,0.03949213827609308
l4nr001.JPG,0.003955207179036774,0.014758539408524604,0.982083130432184,0.11447333706484762,0.03375363537580386
l4nr001.JPG,0.004864314933556728,0.01172804512887131,0.3786033596800503,0.5632180424770872,0.023405904393270394
l4nr001.JPG,0.005661466961615904,0.008484431094200249,0.21482098461669638,0.5325217674098993,0.008514004395977763
l4nr001.JPG,0.006344431670092032,0.004992587463411321,1.4278415191758986,0.13073188094653157,0.010681872888953904
l4nr001.JPG,0.006907286153172239,0.0016208125403558294,0.15678338229249422,0.1043563149470432,0.033690548220022334
l4nr001.JPG,0.007340904295888306,0.0013111929659082304,1.0551982904358055,0.003642023129641705,0.05935384258248322
l4nr001.JPG,0.0076334608540909055,0.003914885236642173,0.03602738316268516,0.12424573637070867,0.08503241606202708
l4nr001.JPG,0.007770985701392369,0.006259713187539801,0.2011182144563173,0.06326541851609763,0.09436186066211312
l4nr001.JPG,0.007737993076710305,0.008381217278046098,1.060963875249744,0.2472031667119226,0.07961361881515437
l4nr001.JPG,0.007518201230690718,0.010285767533156773,7.578168747170207,0.526181019368286,0.051348692395039405
l4nr001.JPG,0.007095348889892499,0.011953360620138152,2.973912260069361,0.2452415132637639,0.015478632926312996
l4nr001.JPG,0.006454107380955311,0.013339670792274952,0.004703627474291033,1.7922746886349983,0.016903403260057386
l4nr001.JPG,0.005581082160433551,0.014378431264319104,0.007725072753375811,0.004443252281156444,0.037439652722555825
l4nr001.JPG,0.004465895631323086,0.01498511299327166,0.24117435333886725,0.4785703633536547,0.04533867195153647
l4nr001.JPG,0.0031023443378298686,0.015062672162317006,2.469017140478709,0.48836852793089924,0.03555766956328556
l4nr001.JPG,0.0016232308593746067,0.014509794167905928,67.28854718647986,0.07410346000370877,0.015591629800180704
l4nr001.JPG,0.00017224682776185852,0.013462289041937177,101.87745249360646,0.006253184515861144,0.001993693499986358
l4nr001.JPG,0.0012380844998170384,0.012115176186325474,11.096697975913383,0.06454673386333513,0.015582192670082606
l4nr001.JPG,0.0025971590380949746,0.01046499970309013,11.640905399790869,0.02579037700576353,0.02448940534427604
l4nr001.JPG,0.0038962146006587574,0.008517074018175431,92.55484639574917,0.002326041494799166,0.028732824100354295
l4nr001.JPG,0.00512823060327784,0.006286173116916509,84.33315736313976,0.01080639696523555,0.028814616448462543
l4nr001.JPG,0.006287817241162589,0.003797016567011626,11.781618921976454,0.007352513820967912,0.025469605356278898
l4nr001.JPG,0.00737110222342125,0.0010845904734308471,11.226547068188372,0.0005023639262233577,0.019392464826566147
l4nr001.JPG,0.008375619531375252,0.0018056832471694845,50.00400600520694,0.0004840985974354526,0.012910899904337247
l4nr001.JPG,0.009300201985118318,0.004817974326158832,34.47177177769222,,0.007765980405756561
l4nr001.JPG,0.010144877647572513,0.007886398436727407,28.522274223158053,,0.003684979245064697
l4nr001.JPG,0.01091076916707339,0.010935921415132825,0.47383965603304146,,0.0004978745432240394
l4nr001.JPG,0.01159999490498228,0.013884106349006853,0.006313057589133525,,0.0018868260365626967
l4nr001.JPG,0.01221557093786015,0.016255400532599662,0.04219313776993925,,0.003501703813659184
l4nr001.JPG,0.012761313587514353,0.01767110426287312,0.21697974450583427,,0.004337257286602227
l4nr001.JPG,0.013206217396804347,0.01822209650591008,2.402724907836172,,0.004357820173003875
l4nr001.JPG,0.013516349154781178,0.01802785763806637,2.368140381631127,,0.003990032920209645
l4nr001.JPG,0.013692109795913333,0.017219276607817812,0.04392287775467159,,0.003694346498820631
